record_type,record_id,label_ko,alias_or_term,concept_ids,concept_labels,grade_domain_unit,relationship_status,recommended_action,confidence,source_ref_count,notes
concept_alias,m1_factor_common_factor,공통인수,공통 인수,m1_factor_common_factor,공통인수,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_factor_common_factor_extraction,공통인수로 묶기,공통인수 묶기; 공통 인수로 묶어 인수분해하기,m1_factor_common_factor_extraction,공통인수로 묶기,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_factor_common_factor_missing,공통인수를 빠뜨리는 오류,공통인수 누락,m1_mis_factor_common_factor_missing,공통인수를 빠뜨리는 오류,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_box_plot_construction_tool,공학 도구로 상자그림 나타내기,공학 도구로 상자그림 그리기,m1_data_box_plot_construction_tool,공학 도구로 상자그림 나타내기,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 상자그림과 산점도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_quad_func_tech_tool_graph,공학 도구로 이차함수 그래프 탐구하기,동적 그래프 도구로 이차함수 탐구,m1_quad_func_tech_tool_graph,공학 도구로 이차함수 그래프 탐구하기,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 이차함수와 그 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_technology_tool_stats,공학 도구로 자료 수집·분석하기,통계 프로그램; 웹 기반 소프트웨어,m1_data_technology_tool_stats,공학 도구로 자료 수집·분석하기,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 도수분포표와 상대도수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,6,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_func_tech_tool_graph,공학 도구로 함수 그래프 탐구하기,알지오매스 그래프 탐구; 그래프 도구 활용,m1_func_tech_tool_graph,공학 도구로 함수 그래프 탐구하기,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 그 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_proof_observation,관찰 결과와 증명을 같은 수준의 근거로 보는 오류,정당화-증명 혼동,m1_mis_proof_observation,관찰 결과와 증명을 같은 수준의 근거로 보는 오류,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_intersection_line,교선,intersection line,m1_geo_intersection_line,교선,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_func_intersection_point,교점,그래프의 교점,m1_func_intersection_point,교점,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_intersection_point,교점,intersection point,m1_geo_intersection_point,교점,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_func_system_solution_from_intersection,교점으로 연립일차방정식의 해 말하기,교점 좌표로 해 구하기,m1_func_system_solution_from_intersection,교점으로 연립일차방정식의 해 말하기,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_func_intersection_count,교점의 개수,만나는 점의 개수,m1_func_intersection_count,교점의 개수,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_func_intersection_solution_count_relation,교점의 개수와 연립일차방정식 해의 개수의 관계,교점 개수와 해의 개수; intersection-solution count relation,m1_func_intersection_solution_count_relation,교점의 개수와 연립일차방정식 해의 개수의 관계,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_intersection_count_solution_count,교점의 개수와 해의 개수를 따로 보는 오류,교점 개수-해 개수 관계 오류,m1_mis_intersection_count_solution_count,교점의 개수와 해의 개수를 따로 보는 오류,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_func_intersection_point_coordinate,교점의 좌표,교점 좌표; coordinates of an intersection point,m1_func_intersection_point_coordinate,교점의 좌표,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,5,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_factor_cross_term_coefficient_check,교차항 계수 확인하기,가운데 항 계수 맞추기; (ax+b)(cx+d) 계수 확인,m1_factor_cross_term_coefficient_check,교차항 계수 확인하기,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_commutative_law,교환법칙,commutative law,m1_num_commutative_law,교환법칙,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_sphere,구,sphere,m1_geo_sphere,구,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_trig_select_ratio_for_unknown,구하려는 길이에 맞는 삼각비 선택하기,삼각비 선택하기; 사인 코사인 탄젠트 선택,m1_geo_trig_select_ratio_for_unknown,구하려는 길이에 맞는 삼각비 선택하기,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각비,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_pythagorean_unknown_side_selection,구하려는 변이 빗변인지 직각변인지 판단하기,구하는 변 식별; unknown side selection,m1_geo_pythagorean_unknown_side_selection,구하려는 변이 빗변인지 직각변인지 판단하기,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 피타고라스 정리,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_solution_check,구한 해의 상황 적합성 확인 누락,해 확인 누락; 문제 상황 검토 누락,m1_mis_solution_check,구한 해의 상황 적합성 확인 누락,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차방정식,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_graph_graph,그래프,graph,m1_graph_graph,그래프,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_graph_graph_interpretation,그래프 해석,주어진 그래프 해석; 그래프가 나타내는 상황 설명,m1_graph_graph_interpretation,그래프 해석,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_graph_picture,그래프를 상황 그림으로만 보는 오류,그래프-그림 혼동; 그래프 모양만 읽기,m1_mis_graph_picture,그래프를 상황 그림으로만 보는 오류,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,교점-해 관계 오류,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차함수와 일차방정식의 관계,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_extreme_value,극단적인 값,극단값; 매우 크거나 작은 값,m1_data_extreme_value,극단적인 값,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_median_extreme_value_context,극단적인 값이 있는 자료에서 중앙값 고려하기,극단값이 있을 때 중앙값 선택,m1_data_median_extreme_value_context,극단적인 값이 있는 자료에서 중앙값 고려하기,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
