concept_id,label_ko,grade,domain,unit,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence
m1_num_rational_irrational_classification,유리수와 무리수의 구분,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_num_real_order,실수의 대소 관계,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_num_radical_expression,근호를 포함한 식,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_num_radicand,근호 안의 수,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,medium,2,2,2,achievement_math_2022; achievement_research_report_2022,achievement_level; research_report_achievement_level_context,no,yes,no,official_single_source,yes
m1_num_radical_operations,근호를 포함한 식의 사칙계산,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_num_simplify_radical_expression,근호를 포함한 식 간단히 하기,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_num_radical_mul_div,제곱근의 곱셈과 나눗셈,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_num_radical_add_sub_same_radicand,근호 안의 수가 같은 제곱근의 덧셈과 뺄셈,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_num_rationalize_denominator,분모의 유리화,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_num_square_root_calculator,계산기로 제곱근 값 구하기,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,medium,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_num_unit_square_diagonal,한 변의 길이가 1인 정사각형의 대각선,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_mis_radical_principal_root,근호가 나타내는 제곱근의 부호를 혼동하는 오류,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_irrational_decimal,무한소수와 무리수를 같은 말로 보는 오류,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,low,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_radical_like_terms,근호 안의 수가 다른 제곱근을 동류항처럼 더하는 오류,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,low,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,3,2,2,achievement_research_report_2022; curriculum_math_2022,achievement_standard; research_report_achievement_level_context,yes,no,no,official_single_source,yes
m1_expr_letter,문자,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_value,식의 값,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; instructional_term_list; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_substitution,대입,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_expr_usefulness,문자를 사용한 식의 유용성,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_expr_quantity_relationship,상황 속 수량 관계,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_letter_quantity,문자가 나타내는 수량 정하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_expr_situation_to_literal_expression,상황을 문자를 사용한 식으로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_evaluate_expression_value,식의 값 구하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; instructional_term_list; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_term,항,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,1,1,1,curriculum_math_2022,term_list,yes,no,no,official_single_source,yes
m1_expr_monomial,단항식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,1,1,1,curriculum_math_2022,term_list,yes,no,no,official_single_source,yes
m1_expr_polynomial,다항식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_expr_constant_term,상수항,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,1,1,1,curriculum_math_2022,term_list,yes,no,no,official_single_source,yes
m1_expr_coefficient,계수,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,1,1,1,curriculum_math_2022,term_list,yes,no,no,official_single_source,yes
m1_expr_degree,차수,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,1,1,1,curriculum_math_2022,term_list,yes,no,no,official_single_source,yes
m1_expr_linear_expression,일차식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_expr_linear_expression_add_sub_principle,일차식의 덧셈과 뺄셈 원리,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_like_terms,동류항,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_expr_add_sub_linear_expression,일차식의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_expr_explain_linear_expression_calculation,일차식 계산 과정 설명하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_mis_letter_as_label_only,문자를 이름표로만 해석하는 오류,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_mis_like_terms,동류항이 아닌 항을 합치는 오류,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_mis_coefficient_constant_degree,계수·상수항·차수 혼동,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_eq_unit,일차방정식,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,high,4,2,2,achievement_research_report_2022; curriculum_math_2022,achievement_standard; research_report_achievement_level_context,yes,no,no,official_single_source,yes
m1_eq_equality,등식,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_eq_equation,방정식,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_eq_unknown,미지수,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_eq_solution,해,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_eq_root,근,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_eq_identity,항등식,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
